File No.,File Name,No. of line,Project Name,User Story,
1,g10-scrumalliance.txt,35,scrumalliance,"As a site visitor, I want to view a course I can click on the trainer's name and be taken to the trainer's profile, so that I can read more about a trainer before registering for a course."
1,g10-scrumalliance.txt,36,scrumalliance,"As a site visitor, I want to subscribe to an RSS feed of upcoming courses and events, so that I am up to day without having to visit the site."
1,g10-scrumalliance.txt,37,scrumalliance,"As a site visitor, I want to read FAQs, so that I can get quick answers."
1,g10-scrumalliance.txt,38,scrumalliance,"As a site editor, I want to maintain a FAQ section, so that support gets fewer easily answered questions."
1,g10-scrumalliance.txt,39,scrumalliance,"As a site visitor, I want to do a full-text search of the FAQs, so that I can find an answer quickly."
1,g10-scrumalliance.txt,40,scrumalliance,"As a site member, I want to download the latest training material and methodology PDFs, so that I have them."
1,g10-scrumalliance.txt,41,scrumalliance,"As a visitor, I want to download presentations, PDFs, etc. on Scrum, so that I can learn from them or use them."
1,g10-scrumalliance.txt,42,scrumalliance,"As a site member, I want to scroll through a listing of jobs, so that I can see if there any I am interested in."
1,g10-scrumalliance.txt,43,scrumalliance,"As a recruiter, I want to post a help wanted ad, so that I can attract candidates."
1,g10-scrumalliance.txt,44,scrumalliance,"As a site admin, I want to approve each help wanted ad before it gets to the site, so that we're sure of the quality of jobs being listed."
1,g10-scrumalliance.txt,45,scrumalliance,"As a site admin, I want to be emailed whenever a job is submitted, so that I am aware of it and can decide if I want to post it."
1,g10-scrumalliance.txt,46,scrumalliance,"As a site member, I want to subscribe to an RSS feed of jobs available, so that I can read them without visiting the site."
1,g10-scrumalliance.txt,47,scrumalliance,"As a site admin, I want to edit and delete help wanted ads, so that I can correct small problems or make sure each ad complies with site guidelines."
1,g10-scrumalliance.txt,48,scrumalliance,"As a site admin, I want to stop publishing jobs on the site 30 days after being posted, so that jobs that may have been filled aren't still listed when the hiring party forgets to come back and delete the ad."
1,g10-scrumalliance.txt,49,scrumalliance,"As a recruiter, I want to be able to extend an ad for another 30 days by visiting the site and updating the posting, so that my ad remains active."
1,g10-scrumalliance.txt,50,scrumalliance,"As an advertiser, I want to be emailed a reminder seven day before an ad is about to expire, so that I can go extend the ad."
1,g10-scrumalliance.txt,51,scrumalliance,"As a site visitor, I want to read a new article on the front page about once a week, so that I am up on all the latest happenings."
1,g10-scrumalliance.txt,52,scrumalliance,"As the site editor, I want to include a teaser with each article, so that site visitors can decide if they want to read the rest."
1,g10-scrumalliance.txt,53,scrumalliance,"As a site member who has read a teaser on the front page, I want to read the entire article so that I can finish articles that appeal to me."
1,g10-scrumalliance.txt,54,scrumalliance,"As the site editor, I want to add an article to the site, so that the site has plenty of content."
1,g10-scrumalliance.txt,55,scrumalliance,"As a site editor, I want to set start publishing dates, old article date, and stop publishing dates for articles, so that articles appear only during appropriate periods."
1,g10-scrumalliance.txt,56,scrumalliance,"As a site editor, I want to be able to designate whether or not an ever makes the home page, so that the best content is featured most prominently."
1,g10-scrumalliance.txt,57,scrumalliance,"As the site editor, I want to have pretty good control over how the article, so that articles are visually appealing."
1,g10-scrumalliance.txt,58,scrumalliance,"As a site visitor, I want to click the link from the article teaser to take me directly to the body of the article. not to another teaser setup, so that I can easily finish the article."
1,g10-scrumalliance.txt,59,scrumalliance,"As a site editor, I want to be able to indicate whether an article is publicly available or for members only, so that visitors are incentivized to become members."
1,g10-scrumalliance.txt,60,scrumalliance,"As a site visitor, I want to be able to read some of your articles, so that I can learn without first joining the site."
1,g10-scrumalliance.txt,61,scrumalliance,"As a site member, I want to have full access to all articles, so that there is a benefit to being a member."
1,g10-scrumalliance.txt,62,scrumalliance,"As a site visitor, I want to do a full-text search of article body, title, and author name, so that I can find what I want."
1,g10-scrumalliance.txt,63,scrumalliance,"As a site visitor, I want to subscribe to an RSS feed of articles, so that I can read them without visiting the site."
1,g10-scrumalliance.txt,64,scrumalliance,"As a site visitor, I want to post comments about articles, so that others can read them."
1,g10-scrumalliance.txt,65,scrumalliance,"As a site editor, I want to have a prominent area on the home page where I can put special announcements not necessarily news or articles, so that I can give them additional exposure."
1,g10-scrumalliance.txt,66,scrumalliance,"As a site editor, I want to have some flexibility as to where things appear, so that I can accommodate different types of content."
1,g10-scrumalliance.txt,67,scrumalliance,"As a trainer, I want to see the upcoming courses are what I want visitors to notice, so that they register and there's a benefit to my membership."
1,g10-scrumalliance.txt,68,scrumalliance,"As a site visitor, I want to see new content when I come to the site, so that I come back more often."
1,g10-scrumalliance.txt,69,scrumalliance,"As a site visitor, I want to have articles that interest me and are easy to get to, so that I come to the site for my agile news and learning."
1,g10-scrumalliance.txt,70,scrumalliance,"As a site visitor, I want to know as soon as I visit what on earth Scrum is and why it needs an alliance, so that I don't bounce immediately oï¬ the page."
1,g10-scrumalliance.txt,71,scrumalliance,"As a site visitor, I want to know as I glance around the home page what on earth a CSM is and why I'd want to be one, so that I read more."
1,g10-scrumalliance.txt,72,scrumalliance,"As a site visitor, I want to be able to get back to the home page quickly and easily, so that I don't get lost navigating."
1,g10-scrumalliance.txt,73,scrumalliance,"As a site visitor, I want to see a list of the most popular items on the site, so that I am most likely to read the most important or best content."
1,g10-scrumalliance.txt,74,scrumalliance,"As a trainer, I want to be assured that no one can submit the same answers multiple time and skew my results, so that my ratings are accurate."
1,g10-scrumalliance.txt,75,scrumalliance,"As a trainer, I want to be notified about the results of surveys about my classes, so that I can read them."
1,g10-scrumalliance.txt,76,scrumalliance,"As a site admin, I want to see the results for each trainer and averages for the class, so that I can identify any outliers or possible problems."
1,g10-scrumalliance.txt,77,scrumalliance,"As a site visitor, I want to see a trainer's rating, so that I choose a course from an appropriate trainer."
1,g10-scrumalliance.txt,78,scrumalliance,"As a trainer, I want to show my rating up on my profile page, so that site visitors can choose wisely."
1,g10-scrumalliance.txt,79,scrumalliance,"As a site visitor, I want to view a section of the website that teaches me the basics of what Scrum is, so that I can learn that quickly."
1,g10-scrumalliance.txt,80,scrumalliance,"As a site editor, I want to create the content of the What Is Scrum section, so that it's there for visitors."
1,g10-scrumalliance.txt,81,scrumalliance,"As a site visitor, I want to view lists on the site of all Certified Scrum Masters, Practitioners, Trainers, and Certified Scrum Product Owners."
1,g10-scrumalliance.txt,82,scrumalliance,"As a CSM, I want to have my name listed in the registry without becoming a member of the site, so that employers or others can verify my certification."
1,g10-scrumalliance.txt,83,scrumalliance,"As a trainer, I want to load an Excel file into the site, so that the course participants are added to the Scrum Alliance records."
1,g10-scrumalliance.txt,84,scrumalliance,"As a site admin, I want to view all classes in a pending state, so that I can approve any that need to be approved."
1,g10-scrumalliance.txt,85,scrumalliance,"As a site admin, I want to move people in a trainer's class from a pending state to the registry once I have received proof of payment from the trainer."
1,g10-scrumalliance.txt,86,scrumalliance,"As a CSM, I want to be sent an email welcoming me to the Scrum Alliance and with instructions to register or activate my membership once my name has been loaded to the registry."
1,g10-scrumalliance.txt,87,scrumalliance,"As a site editor, I want to edit the content of the email automatically sent to new Certified Scrum Masters and Product Owners, so that I don't need to involve a programmer on simple email edits."
1,g10-scrumalliance.txt,88,scrumalliance,"As a company, I want to join the Scrum Alliance by paying a corporate membership fee, so that I can show the company's support of Scrum."
1,g10-scrumalliance.txt,89,scrumalliance,"As a corporatesponsor, I want to display my logo on a corporate sponsors page, so that others see the company's support of Scrum."
1,g10-scrumalliance.txt,90,scrumalliance,"As a corporatesponsor, I want to make my logo randomly appear on the home page, so that others see the company's support of Scrum."
1,g10-scrumalliance.txt,91,scrumalliance,"As a CSM, I want to be charged a fee once I am approved for Practitioner status, so that my certification status can be activated."
1,g10-scrumalliance.txt,92,scrumalliance,"As a CST, I want to pay an annual fee, so that my CST status is active."
1,g10-scrumalliance.txt,93,scrumalliance,"As a site administrator, I want to set the annual fees for members, Practitioners and Trainers, so that fees can be set without involving a programmer."
1,g10-scrumalliance.txt,94,scrumalliance,"As a member, I want to receive a reminder and a link, so that I can renew my membership."
1,g10-scrumalliance.txt,95,scrumalliance,"As a member, I want to have the system email me a new password or a password reminder since i have short-term memory problems."
1,g10-scrumalliance.txt,96,scrumalliance,"As a trainer, I want to read information of relevance only to trainers, so that the Scrum Alliance can share information with me easily."
1,g10-scrumalliance.txt,97,scrumalliance,"As a site editor, I want to post information in a trainers-only section, so that only trainers see it."
2,g12-camperplus.txt,1,camperplus,"ï»¿As a camp administrator, I want to be able to add campers, so that I can keep track of each individual camper."
2,g12-camperplus.txt,2,camperplus,"As a camp administrator, I want to be able to remove campers if they don't attend the camp anymore, so that I can keep the records organized."
2,g12-camperplus.txt,3,camperplus,"As a camp administrator, I want to be able to keep camper records from previous years, so that the amount of work I need to do is lowered. "
2,g12-camperplus.txt,4,camperplus,"As a camp administrator, I want to be able to upload consent forms, so that campers or their parents can easily access the forms."
2,g12-camperplus.txt,5,camperplus,"As a camp administrator, I want to be able to keep track of which camper submitted which forms, so that legal issues are avoided."
2,g12-camperplus.txt,6,camperplus,"As a camp administrator, I want to be able to schedule activities for campers, so that camp workers can easily keep track of who is where at all times."
2,g12-camperplus.txt,7,camperplus,"As a camp administrator, I want to be able to automatically create nametags for campers, so that I can lower the amount of work I need to do."
2,g12-camperplus.txt,8,camperplus,"As a camp administrator, I want to be able to suspend a camper who had behavioral problems."
2,g12-camperplus.txt,9,camperplus,"As a camp administrator, I want to be able to set a reminders related to specific tasks that has to be done."
2,g12-camperplus.txt,10,camperplus,"As a camp administrator, I want to be able to assign different positions to the staff members, so that it is possible to organize activities in terms of responsibilities."
2,g12-camperplus.txt,11,camperplus,"As a camp administrator, I want to be able to warn a camp worker who I think did his/her job inappropriate."
2,g12-camperplus.txt,12,camperplus,"As a camp administrator, I want to be able to create, modify rules that campers and camp workers has to follow."
2,g12-camperplus.txt,13,camperplus,"As a camp administrator, I want to keep track of the usage of internal camp facilities, so that I don't create conflicting schedules for the different camp groups."
2,g12-camperplus.txt,14,camperplus,"As a camp administrator, I want to create an avenue so parents can submit feedback and general concerns, so that I can keep improving the services I provide."
2,g12-camperplus.txt,15,camperplus,"As a camp administrator, I want to store campers' emergency information in a database, so that I can easily notify the necessary parties in case of an emergency."
2,g12-camperplus.txt,16,camperplus,"As a camp administrator, I want to store camper's immediate parent/guardian's information, so that I can easily call to notify them in case a grossly unacceptable behavior."
2,g12-camperplus.txt,17,camperplus,"As a camp administrator, I want to provide bi-weekly feedback to camper's parents, so that they can be aware of their child's behavior and performance at camp."
2,g12-camperplus.txt,18,camperplus,"As a camp administrator, I want to be able to make nametags faster, so that I don't have to spend two hours making 200+ nametags"
2,g12-camperplus.txt,19,camperplus,"As a camp administrator, I want to be able to create a registration form for both staff and kids, so that I can keep organized."
2,g12-camperplus.txt,20,camperplus,"As a camp administrator, I want to be able to keep my information in one place, so that the admins next year can improve on the previous years."
2,g12-camperplus.txt,21,camperplus,"As a camp administrator, I want to be able to see medical forms, so that we can be prepared for an allergy attack"
2,g12-camperplus.txt,22,camperplus,"As a camp administrator, I want to be able to notify parents all at once, so that they can be notified of any upcoming events."
2,g12-camperplus.txt,23,camperplus,"As a camp administrator, I want to be quickly log attendance everyday, so that I can track which kids are coming in."
2,g12-camperplus.txt,24,camperplus,"As a camp administrator, I want to be able to add parents, so that they can enroll their kids at camp."
2,g12-camperplus.txt,25,camperplus,"As a camp administrator, I want to be able to create groups and add campers to the groups, so that I can easily organize the campers."
2,g12-camperplus.txt,26,camperplus,"As a camp administrator, I want to be able to see all my camp groups and the events scheduled for each camp group, so that I can notify counselor of what their group will be doing for the day."
2,g12-camperplus.txt,27,camperplus,"As a camp administrator, I want to be able to schedule tasks/activities for a specific camp group, so that I can track each groups daily/weekly and monthly activities."
2,g12-camperplus.txt,28,camperplus,"As a camp administrator, I want to be able to delete tasks/activities I scheduled, so that I can keep the schedule clean of unneeded activities."
2,g12-camperplus.txt,29,camperplus,"As a camp administrator, I want to be able to modify tasks/events I scheduled in case there is a change, so that I can always keep the schedule up to date."
2,g12-camperplus.txt,30,camperplus,"As a camp administrator, I want to be able to modify the information of enrolled campers, so that I can keep the campers information up to date."
2,g12-camperplus.txt,31,camperplus,"As a camp administrator, I want to be able to delete campers from the database, so that I can keep my pages free of clutter."
2,g12-camperplus.txt,32,camperplus,"As a camp administrator, I want to be able to modify the information of added parents, so that I can keep parent's information up to date."
2,g12-camperplus.txt,33,camperplus,"As a camp administrator, I want to be able to delete parents from the database, so that I can keep my pages free of unneeded clutter."
2,g12-camperplus.txt,34,camperplus,"As a camp administrator, I want to be able to modify a group's information, so that I can keep the groups up to date."
2,g12-camperplus.txt,35,camperplus,"As a camp administrator, I want to be able to see only events for a specific group/groups on the event calendar, so that I can easily read the data on the calendar without too much clutter."
2,g12-camperplus.txt,36,camperplus,"As a parent, I want to be able to see which consent forms I have submitted, so that I can know what I still need to do."
2,g12-camperplus.txt,37,camperplus,"As a parent, I want to be able to track my child's activity and schedule at camp, so that I can have peace of mind."
2,g12-camperplus.txt,38,camperplus,"As a parent, I want to be able to submit various type of forms to the camp management."
2,g12-camperplus.txt,39,camperplus,"As a parent, I want to be able to create an account, so that I can sign up my kids for camp online."
2,g12-camperplus.txt,40,camperplus,"As a parent, I want to see which counselors are assigned to my kids, so that I can have peace of mind."
2,g12-camperplus.txt,41,camperplus,"As a parent, I want to be able to message my child's counselors, so that I can voice my concerns or check on my child's progress."
2,g12-camperplus.txt,42,camperplus,"As a parent, I want to be able to sign and submit consent forms online, so that I don't have to deal with my child losing a consent form."
2,g12-camperplus.txt,43,camperplus,"As a parent, I want to be able to see if I made all the necessary payments."
2,g12-camperplus.txt,44,camperplus,"As a parent, I want to be able to share any photos the camp has taken of my child."
2,g12-camperplus.txt,45,camperplus,"As a parent, I want to be able to connect with the staff in case of an emergency."
2,g12-camperplus.txt,46,camperplus,"As a parent, I want to be able to enroll my children, so that they can be admitted to camp."
2,g12-camperplus.txt,47,camperplus,"As a parent, I want to be able to see and edit my enrolled children to the camp year, so that I can know who I already enrolled to camp, who is still pending admission etc."
2,g12-camperplus.txt,48,camperplus,"As a parent, I want to be able to see a schedule of the activities my children are involved in at camp, so that I can be more informed as to what they are doing at camp."
2,g12-camperplus.txt,49,camperplus,"As a camp worker, I want to be able to see which campers I am in charge of and where, so that I can make sure I am doing my job properly."
2,g12-camperplus.txt,50,camperplus,"As a camp worker, I would be able to submit a completion report for the tasks which was assigned to me."
2,g12-camperplus.txt,51,camperplus,"As a camp worker, I'm able to report a camper to the manager with an inappropriate behavior."
2,g12-camperplus.txt,52,camperplus,"As a camp worker, I'm able to report a list of supplies to the manager that the camp is short of."
2,g12-camperplus.txt,53,camperplus,"As a camp worker, I'm able to report necessary repairs to the manager that the camp is needed of."
2,g12-camperplus.txt,54,camperplus,"As a camp worker, I want to be able to see which campers I am in charge of and where, so that I can make sure I am doing my job properly."
2,g12-camperplus.txt,55,camperplus,"As a camp counselor, I want to be able to take attendance of my assigned kids, so that I can make ensure everybody is accounted for."
3,g19-alfred.txt,1,alfred,"As an OlderPerson, I want to know exactly what ALFRED does with my personal data, and share it only on my specific permission. "
3,g19-alfred.txt,2,alfred,"As an OlderPerson, I want to receive information from ALFRED by speech technology. "
3,g19-alfred.txt,3,alfred,"As an OlderPerson, I want to use only well-visible buttons."
3,g19-alfred.txt,4,alfred,"As an OlderPerson, I want to use ALFRED as much as possible with speech interaction."
3,g19-alfred.txt,5,alfred,"As an OlderPerson, I want to always keep control on the activities of ALFRED. "
3,g19-alfred.txt,6,alfred,"As an OlderPerson, I want to be able to manage my privacy and data settings. "
3,g19-alfred.txt,7,alfred,"As an OlderPerson, I want to have everything preinstalled, so that I do not have to set up ALFRED by myself."
3,g19-alfred.txt,8,alfred,"As an OlderPerson, I want to have a small ALFRED device that is wearable and easy to carry with me."
3,g19-alfred.txt,9,alfred,"As an OlderPerson, I want to have ALFRED on all my computers, tablets and phone."
3,g19-alfred.txt,10,alfred,"As an OlderPerson, I want to have ALFRED on a bracelet or a necklace, so that I can always wear him with me. "
3,g19-alfred.txt,11,alfred,"As an OlderPerson, I want to have clear instructions and service after sales that guide me if I have trouble in using ALFRED."
3,g19-alfred.txt,12,alfred,"As an OlderPerson, I want to have an ALFRED device that speaks very slowly and clearly."
3,g19-alfred.txt,13,alfred,"As an OlderPerson, I want to have an ALFRED device that only reacts to me."
3,g19-alfred.txt,14,alfred,"As an OlderPerson, I want to have an ALFRED device that only listens to me when I ask it to. "
3,g19-alfred.txt,15,alfred,"As an OlderPerson, I want to have an introduction conversation with ALFRED, so that I can learn everything about him and he about me. "
3,g19-alfred.txt,16,alfred,"As an OlderPerson, I want to buy ALFRED in a senior shop with special client support. "
3,g19-alfred.txt,17,alfred,"As an OlderPerson, I want to buy ALFRED for a low price. "
3,g19-alfred.txt,18,alfred,"As an OlderPerson, I want to receive visual support, especially when looking at a list, map or agenda."
3,g19-alfred.txt,19,alfred,"As an OlderPerson, I want to use ALFRED to pay for small amounts."
3,g19-alfred.txt,20,alfred,"As an OlderPerson, I want to have a very good battery for ALFRED so I can keep him on the whole day."
3,g19-alfred.txt,21,alfred,"As an OlderPerson, I want to have an ALFRED device that informs me about a low battery when leaving the house. "
3,g19-alfred.txt,22,alfred,"As an OlderPerson, I want to have an ALFRED device that can be easily adapted for user that have visual or hearing troubles."
3,g19-alfred.txt,23,alfred,"As an OlderPerson, I want to have an ALFRED device that can be easily adapted for user that have visual troubles. "
3,g19-alfred.txt,24,alfred,"As an OlderPerson, I want to have an ALFRED device that can be easily adapted for user that have hearing trouble. "
3,g19-alfred.txt,25,alfred,"As an OlderPerson, I want to have an ALFRED device that repeats the last phrase. "
3,g19-alfred.txt,26,alfred,"As an OlderPerson, I want to be able to zoom into visual content. "
3,g19-alfred.txt,27,alfred,"As an OlderPerson, I want to have an ALFRED device that responds to the changing demand of the users by offering new Apps in the ALFREDO platform."
3,g19-alfred.txt,28,alfred,"As an OlderPerson, I want to have an ALFRED device that helps me to communicate with my friends and family. "
3,g19-alfred.txt,29,alfred,"As an OlderPerson, I want to have video conversation with others. "
3,g19-alfred.txt,30,alfred,"As a MedicalCaregiver, I want to have videophone. "
3,g19-alfred.txt,31,alfred,"As an OlderPerson, I want to have an AFLRED device that encourages its users for real interaction between humans and not only with ICT tools. "
3,g19-alfred.txt,32,alfred,"As an OlderPerson, I want to have an ALFRED device that provides me with information about existing apps that corresponds to my interests. "
3,g19-alfred.txt,33,alfred,"As an OlderPerson, I want to be able to customize my preferences in the different functionalities of the solution."
3,g19-alfred.txt,34,alfred,"As a MedicalCaregiver, I want to have a simple ALFRED unit that is expandable in is functions. "
3,g19-alfred.txt,35,alfred,"As an OlderPerson, I want to have my data stored directly on the phone."
3,g19-alfred.txt,36,alfred,"As an OlderPerson, I want to receive a wake up call from ALFRED in the morning checking on me if I am ok."
3,g19-alfred.txt,37,alfred,"As an OlderPerson, I want to receive day and night rythm support with agenda reminders. "
3,g19-alfred.txt,38,alfred,"As an OlderPerson, I want to receive support to use the public transport. "
3,g19-alfred.txt,39,alfred,"As an OlderPerson, I want to use ALFRED for navigation. "
3,g19-alfred.txt,40,alfred,"As an OlderPerson, I want to use ALFRED for touristic walks and indications with explanations on historical and cultural sights. "
3,g19-alfred.txt,41,alfred,"As an OlderPerson, I want to receive support to have a taxi on time. "
3,g19-alfred.txt,42,alfred,"As an OlderPerson, I want to use ALFRED to see who is standing at my door and open the door. "
3,g19-alfred.txt,43,alfred,"As an OlderPerson, I want to use ALFRED to pick the phone sooner up when I am at home. "
3,g19-alfred.txt,44,alfred,"As an OlderPerson, I want to use ALFRED to turn on/off the lights. "
3,g19-alfred.txt,45,alfred,"As an OlderPerson, I want to use ALFRED to control the heating. "
3,g19-alfred.txt,46,alfred,"As an OlderPerson, I want to use ALFRED to control the TV and radio. "
3,g19-alfred.txt,47,alfred,"As an OlderPerson, I want to use ALFRED to watch movies. "
3,g19-alfred.txt,48,alfred,"As an OlderPerson, I want to use ALFRED to hear about the news. "
3,g19-alfred.txt,49,alfred,"As an OlderPerson, I want to use ALFRED to contact help in case of an emergency. "
3,g19-alfred.txt,50,alfred,"As a MedicalCaregiver, I want to use video calls in case of emergency. "
3,g19-alfred.txt,51,alfred,"As an OlderPerson, I want to have ALFRED contact the nearest caregiver when I ask ALFRED for urgent help. "
3,g19-alfred.txt,52,alfred,"As an OlderPerson, I want to receive a message when my home care nurse is on her way. "
3,g19-alfred.txt,53,alfred,"As an OlderPerson, I want to receive a medicine reminder from ALFRED. "
3,g19-alfred.txt,54,alfred,"As an OlderPerson, I want to be able to see whether I already have taken my pills, so that I can avoid an overdose. "
3,g19-alfred.txt,55,alfred,"As a MedicalCaregiver, I want to be able to see if the patient has taken her medicine. "
3,g19-alfred.txt,56,alfred,"As an OlderPerson, I want to use ALFRED to do my grocery shopping. "
3,g19-alfred.txt,57,alfred,"As an OlderPerson, I want to use ALFRED to send messages. "
3,g19-alfred.txt,58,alfred,"As an OlderPerson, I want to have ALFRED to detect falls and send an emergency to a specific contact. "
3,g19-alfred.txt,59,alfred,"As an OlderPerson, I want to have ALFRED to suggest healthy recipes. "
3,g19-alfred.txt,60,alfred,"As an OlderPerson, I want to have ALFRED ask spontaneous questions but it would be better to programme it during certain times of the day. "
3,g19-alfred.txt,61,alfred,"As an OlderPerson, I want to have ALFRED to initiate questions, but it should be in the domains of my interest such as cinema, exhibitions, cooking. "
3,g19-alfred.txt,62,alfred,"As an OlderPerson, I want to be able to call someone with ALFRED. "
3,g19-alfred.txt,63,alfred,"As an OlderPerson, I want to activate the vocal interaction mode of ALFRED by pushing a specific button. "
3,g19-alfred.txt,64,alfred,"As an OlderPerson, I want to use ALFRED to maintain my contact list in my phone. "
3,g19-alfred.txt,65,alfred,"As an OlderPerson, I want to use ALFRED to manage my agenda. "
3,g19-alfred.txt,66,alfred,"As an OlderPerson, I want to insert my meetings into ALFRED using speech. "
3,g19-alfred.txt,67,alfred,"As an OlderPerson, I want to receive reminders on my appointments. "
3,g19-alfred.txt,68,alfred,"As an OlderPerson, I want to receive a reminder from ALFRED on all the things I need to bring with me when I leave the house. "
3,g19-alfred.txt,69,alfred,"As a SocialCaregiver, I want ALFRED to remind me of the things I need to bring to the person I care for. "
3,g19-alfred.txt,70,alfred,"As an OlderPerson, I want to use ALFRED to set up social groups of people with similar diseases. "
3,g19-alfred.txt,71,alfred,"As an OlderPerson, I want to use ALFRED to contact people from my own circle. "
3,g19-alfred.txt,72,alfred,"As an OlderPerson, I want to use ALFRED to learn about art expositions or a museum. "
3,g19-alfred.txt,73,alfred,"As an OlderPerson, I want to use ALFRED to learn about all the social activities that are organized in my neighborhood. "
3,g19-alfred.txt,74,alfred,"As an OlderPerson, I want to use ALFRED to get a personalized invitation to a social event, so that it motivates more to go. "
3,g19-alfred.txt,75,alfred,"As an OlderPerson, I want to use ALFRED to navigate to an event or concert and help me when I am lost. "
3,g19-alfred.txt,76,alfred,"As an OlderPerson, I want to use ALFRED to help me navigate despite my mild cognitive impairments. "
3,g19-alfred.txt,77,alfred,"As an OlderPerson, I want to be able to pay for small amounts. "
3,g19-alfred.txt,78,alfred,"As an OlderPerson, I want to use ALFRED to organize a meeting with a group of friends at a certain place. "
3,g19-alfred.txt,79,alfred,"As an OlderPerson, I want to play online games together with other users. "
3,g19-alfred.txt,80,alfred,"As an OlderPerson, I want to get suggestions for sports classes in my neighbourhood. "
